"","denom_cia","dt_fim_exerc","cnpj_cia","dt_cotacao","lucro_liquido","pl","ativo_circulante","ativo_nao_circulante","ativo_total","passivo_circulante","passivo_nao_circulante","passivo_total","roe","roi","popl","poat","roa","gaf","pl_alternativo","ebit","ebitda","receitas_financeiras","resultado_financeiro","depreciacao","dt_ini_exerc","cd_cvm","ticker","close","close_dividends","dividends_acc","close_tres_meses","close_dividends_tres_meses","dividends_acc_tres_meses"
"60","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2018-12-31,"00001180000126",2019-03-29,15226620,56008948,46845413,134364795,181210208,36523971,88677289,NA,0.271860489148984,0.0840273854770919,2.23537960398756,0.690917257818058,0.10092373493661,3.23537960398756,NA,21409532,14190434,9071819,-1374631,-1852721,2018-01-01,2437,"ELET5",35.5287704467773,54.1051264467773,18.576356,28.7652893066406,37.2149483066406,8.449659
"61","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2019-12-31,"00001180000126",2020-03-31,7848445,71394146,40718463,136748252,177466715,25638057,80434512,NA,0.109931212007214,0.0442248846494961,1.4857320234631,0.597704020159499,0.0544697747969246,2.4857320234631,NA,17289510,12437585,6659354,-2081026,-1807429,2019-01-01,2437,"ELET6",19.8942413330078,31.8256593330078,11.931418,27.4430541992188,41.1244081992187,13.681354
"62","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2019-12-31,"00001180000126",2020-03-31,7848445,71394146,40718463,136748252,177466715,25638057,80434512,NA,0.109931212007214,0.0442248846494961,1.4857320234631,0.597704020159499,0.0544697747969246,2.4857320234631,NA,17289510,12437585,6659354,-2081026,-1807429,2019-01-01,2437,"ELET3",19.3626804351807,27.8123394351807,8.449659,27.4430541992188,41.1244081992187,13.681354
"63","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2019-12-31,"00001180000126",2020-03-31,7848445,71394146,40718463,136748252,177466715,25638057,80434512,NA,0.109931212007214,0.0442248846494961,1.4857320234631,0.597704020159499,0.0544697747969246,2.4857320234631,NA,17289510,12437585,6659354,-2081026,-1807429,2019-01-01,2437,"ELET5",32.863452911377,53.328571911377,20.465119,27.4430541992188,41.1244081992187,13.681354
"64","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2020-12-31,"00001180000126",2021-03-31,6387313,73751294,45191737,133774712,178966449,26400066,78815089,NA,0.0866061143279737,0.0356900024316848,1.42662113833555,0.587904356307589,0.0481894346576659,2.42662113833555,NA,16624149,9356495,9130523,-1671646,-1862869,2020-01-01,2437,"ELET3",32.5024757385254,45.6034987385254,13.101023,63.8183288574219,91.9638588574219,28.14553
"65","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2020-12-31,"00001180000126",2021-03-31,6387313,73751294,45191737,133774712,178966449,26400066,78815089,NA,0.0866061143279737,0.0356900024316848,1.42662113833555,0.587904356307589,0.0481894346576659,2.42662113833555,NA,16624149,9356495,9130523,-1671646,-1862869,2020-01-01,2437,"ELET5",66.6332168579102,93.7192968579102,27.08608,63.8183288574219,91.9638588574219,28.14553
"66","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2020-12-31,"00001180000126",2021-03-31,6387313,73751294,45191737,133774712,178966449,26400066,78815089,NA,0.0866061143279737,0.0356900024316848,1.42662113833555,0.587904356307589,0.0481894346576659,2.42662113833555,NA,16624149,9356495,9130523,-1671646,-1862869,2020-01-01,2437,"ELET6",31.195291519165,48.243210519165,17.047919,63.8183288574219,91.9638588574219,28.14553
"67","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2021-12-31,"00001180000126",2022-03-31,5798863,76416764,39744996,148558073,188303069,23883372,88002933,NA,0.0758846972373758,0.0307953716888172,1.46415916015496,0.594182057648779,0.0663900969133966,2.46415916015496,NA,7995290,4061634,6015115,-1441954,-2081459,2021-01-01,2437,"ELET3",37.0065307617188,51.0706837617187,14.064153,44.6875038146973,64.4089778146973,19.721474
"68","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2021-12-31,"00001180000126",2022-03-31,5798863,76416764,39744996,148558073,188303069,23883372,88002933,NA,0.0758846972373758,0.0307953716888172,1.46415916015496,0.594182057648779,0.0663900969133966,2.46415916015496,NA,8927968,4570708,6438719,-2056339,-2081459,2021-01-01,2437,"ELET5",60.5424652099609,88.6879952099609,28.14553,44.6875038146973,64.4089778146973,19.721474
"69","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2021-12-31,"00001180000126",2022-03-31,5798863,76416764,39744996,148558073,188303069,23883372,88002933,NA,0.0758846972373758,0.0307953716888172,1.46415916015496,0.594182057648779,0.0663900969133966,2.46415916015496,NA,7995290,4061634,6015115,-1441954,-2081459,2021-01-01,2437,"ELET6",34.6052093505859,52.7125783505859,18.107369,44.6875038146973,64.4089778146973,19.721474
"70","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2022-12-31,"00001180000126",2023-03-31,2651597,111028636,49623127,220594335,270217462,26440876,132747950,NA,0.0238821001097411,0.00981282623400556,1.4337636823711,0.589113763491717,0.0285725613098979,2.4337636823711,NA,12408822,9307496,6079243,-4373595,-2977917,2022-01-01,2437,"ELET3",33.0646362304688,47.9022942304687,14.837658,40,55.058587,15.058587
"71","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2022-12-31,"00001180000126",2023-03-31,2651597,111028636,49623127,220594335,270217462,26440876,132747950,NA,0.0238821001097411,0.00981282623400556,1.4337636823711,0.589113763491717,0.0285725613098979,2.4337636823711,NA,12408822,9307496,6079243,-4373595,-2977917,2022-01-01,2437,"ELET6",34.8658638000488,54.5873378000488,19.721474,40,55.058587,15.058587
"72","CENTRAIS ELET BRAS S.A. - ELETROBRAS",2022-12-31,"00001180000126",2023-03-31,2651597,111028636,49623127,220594335,270217462,26440876,132747950,NA,0.0238821001097411,0.00981282623400556,1.4337636823711,0.589113763491717,0.0285725613098979,2.4337636823711,NA,12408822,9307496,6079243,-4373595,-2977917,2022-01-01,2437,"ELET5",63.117805480957,93.415474480957,30.297669,40,55.058587,15.058587
"73","CIA ENERGETICA DE BRASILIA",2011-12-31,"00070698000111",2012-03-30,46132,746031,457284,1713001,2170285,657765,766489,NA,0.0618365724748703,0.0212561944629392,1.90910833464025,0.656252059061368,0.0664120150118533,2.90910833464025,NA,107220,139861,31949,-63570,-64590,2011-01-01,14451,"CEBR3",-0.544552087783813,-0.454464087783813,0.090088,-0.112580090761185,0.632358909238815,0.744939
"74","CIA ENERGETICA DE BRASILIA",2011-12-31,"00070698000111",2012-03-30,46132,746031,457284,1713001,2170285,657765,766489,NA,0.0618365724748703,0.0212561944629392,1.90910833464025,0.656252059061368,0.0664120150118533,2.90910833464025,NA,107220,139861,31949,-63570,-64590,2011-01-01,14451,"CEBR5",-0.120621532201767,0.624317467798233,0.744939,-0.112580090761185,0.632358909238815,0.744939
"75","CIA ENERGETICA DE BRASILIA",2011-12-31,"00070698000111",2012-03-30,46132,746031,457284,1713001,2170285,657765,766489,NA,0.0618365724748703,0.0212561944629392,1.90910833464025,0.656252059061368,0.0664120150118533,2.90910833464025,NA,107220,139861,31949,-63570,-64590,2011-01-01,14451,"CEBR6",-0.658182621002197,-0.520505621002197,0.137677,-0.112580090761185,0.632358909238815,0.744939
"76","CIA ENERGETICA DE BRASILIA",2012-12-31,"00070698000111",2013-03-28,74679,821986,570535,1853884,2424419,615292,987141,NA,0.0908519123196745,0.0308028438978576,1.94946507604752,0.660955470155942,0.0228846581387128,2.94946507604752,NA,102311,9280,141517,66541,-48486,2012-01-01,14451,"CEBR3",-0.456096917390823,-0.366008917390823,0.090088,-0.162164151668549,1.50263884833145,1.664803
"77","CIA ENERGETICA DE BRASILIA",2012-12-31,"00070698000111",2013-03-28,74679,821986,570535,1853884,2424419,615292,987141,NA,0.0908519123196745,0.0308028438978576,1.94946507604752,0.660955470155942,0.0228846581387128,2.94946507604752,NA,102311,9280,141517,66541,-48486,2012-01-01,14451,"CEBR5",-0.151339828968048,0.593599171031952,0.744939,-0.162164151668549,1.50263884833145,1.664803
"78","CIA ENERGETICA DE BRASILIA",2012-12-31,"00070698000111",2013-03-28,74679,821986,570535,1853884,2424419,615292,987141,NA,0.0908519123196745,0.0308028438978576,1.94946507604752,0.660955470155942,0.0228846581387128,2.94946507604752,NA,99938,5671,141231,68837,-46964,2012-01-01,14451,"CEBR6",-0.54506778717041,-0.40739078717041,0.137677,-0.162164151668549,1.50263884833145,1.664803
"79","CIA ENERGETICA DE BRASILIA",2013-12-31,"00070698000111",2014-03-31,-75163,542764,520802,1914029,2434831,897302,994765,NA,-0.138481918476539,-0.0308699043177945,3.48598470053283,0.777083501893971,-0.0170229473832065,4.48598470053283,NA,-36423,-51913,65595,-3430,-50105,2013-01-01,14451,"CEBR6",-0.68580561876297,0.20572338123703,0.891529,-0.842217326164246,0.0493116738357544,0.891529
"80","CIA ENERGETICA DE BRASILIA",2013-12-31,"00070698000111",2014-03-31,-75163,542764,520802,1914029,2434831,897302,994765,NA,-0.138481918476539,-0.0308699043177945,3.48598470053283,0.777083501893971,-0.0170229473832065,4.48598470053283,NA,-36423,-51913,65595,-3430,-50105,2013-01-01,14451,"CEBR5",-0.141628071665764,1.52317492833424,1.664803,-0.842217326164246,0.0493116738357544,0.891529
"81","CIA ENERGETICA DE BRASILIA",2013-12-31,"00070698000111",2014-03-31,-75163,542764,520802,1914029,2434831,897302,994765,NA,-0.138481918476539,-0.0308699043177945,3.48598470053283,0.777083501893971,-0.0170229473832065,4.48598470053283,NA,-36423,-51913,65595,-3430,-50105,2013-01-01,14451,"CEBR3",-0.44145929813385,0.14190870186615,0.583368,-0.842217326164246,0.0493116738357544,0.891529
"82","CIA ENERGETICA DE BRASILIA",2014-12-31,"00070698000111",2015-03-31,-150080,402143,779411,1930416,2709827,946999,1360685,NA,-0.37320057790388,-0.0553836093595643,5.73846616750758,0.851598275461865,-0.0260880122605613,6.73846616750758,NA,-119275,-137860,71465,-10338,-52880,2014-01-01,14451,"CEBR5",-0.135190412402153,1.52961258759785,1.664803,-0.457225680351257,0.126142319648743,0.583368
"83","CIA ENERGETICA DE BRASILIA",2014-12-31,"00070698000111",2015-03-31,-150080,402143,779411,1930416,2709827,946999,1360685,NA,-0.37320057790388,-0.0553836093595643,5.73846616750758,0.851598275461865,-0.0260880122605613,6.73846616750758,NA,-119275,-137860,71465,-10338,-52880,2014-01-01,14451,"CEBR3",-0.48213666677475,0.10123133322525,0.583368,-0.457225680351257,0.126142319648743,0.583368
"84","CIA ENERGETICA DE BRASILIA",2014-12-31,"00070698000111",2015-03-31,-150080,402143,779411,1930416,2709827,946999,1360685,NA,-0.37320057790388,-0.0553836093595643,5.73846616750758,0.851598275461865,-0.0260880122605613,6.73846616750758,NA,-119275,-137860,71465,-10338,-52880,2014-01-01,14451,"CEBR6",-0.721900522708893,0.169628477291107,0.891529,-0.457225680351257,0.126142319648743,0.583368
"85","CIA ENERGETICA DE BRASILIA",2015-12-31,"00070698000111",2016-03-31,88519,820821,1556221,1788507,3344728,1375506,1148401,NA,0.107842026458875,0.0264652312534831,3.07485675926907,0.754592600653925,0.0770104474863128,4.07485675926907,NA,221479,141166,134780,-109367,-54467,2015-01-01,14451,"CEBR6",-0.561077237129211,0.330451762870789,0.891529,-0.700028419494629,-0.116660419494629,0.583368
"86","CIA ENERGETICA DE BRASILIA",2015-12-31,"00070698000111",2016-03-31,88519,820821,1556221,1788507,3344728,1375506,1148401,NA,0.107842026458875,0.0264652312534831,3.07485675926907,0.754592600653925,0.0770104474863128,4.07485675926907,NA,221479,141166,134780,-109367,-54467,2015-01-01,14451,"CEBR5",-0.18102639913559,1.48377660086441,1.664803,-0.700028419494629,-0.116660419494629,0.583368
"87","CIA ENERGETICA DE BRASILIA",2015-12-31,"00070698000111",2016-03-31,88519,820821,1556221,1788507,3344728,1375506,1148401,NA,0.107842026458875,0.0264652312534831,3.07485675926907,0.754592600653925,0.0770104474863128,4.07485675926907,NA,272973,192660,134780,-109367,-54467,2015-01-01,14451,"CEBR3",-0.595970153808594,-0.0126021538085938,0.583368,-0.700028419494629,-0.116660419494629,0.583368
"88","CIA ENERGETICA DE BRASILIA",2016-12-31,"00070698000111",2017-03-31,129814,846476,1206344,1950548,3156892,1293335,1017081,NA,0.153358157821368,0.0411208238989487,2.72945245937274,0.731864124588361,0.0420647903064153,3.72945245937274,NA,360848,253936,160530,-36742,-53618,2016-01-01,14451,"CEBR3",-1.03427612781525,-0.450908127815247,0.583368,-0.945984363555908,-0.362616363555908,0.583368
"89","CIA ENERGETICA DE BRASILIA",2016-12-31,"00070698000111",2017-03-31,129814,846476,1206344,1950548,3156892,1293335,1017081,NA,0.153358157821368,0.0411208238989487,2.72945245937274,0.731864124588361,0.0420647903064153,3.72945245937274,NA,360848,253936,160530,-36742,-53618,2016-01-01,14451,"CEBR5",-0.17516815662384,1.48963484337616,1.664803,-0.945984363555908,-0.362616363555908,0.583368
"90","CIA ENERGETICA DE BRASILIA",2016-12-31,"00070698000111",2017-03-31,129814,846476,1206344,1950548,3156892,1293335,1017081,NA,0.153358157821368,0.0411208238989487,2.72945245937274,0.731864124588361,0.0420647903064153,3.72945245937274,NA,364727,257815,160530,-36742,-53618,2016-01-01,14451,"CEBR6",-1.01868188381195,-0.127152883811951,0.891529,-0.945984363555908,-0.362616363555908,0.583368
"91","CIA ENERGETICA DE BRASILIA",2017-12-31,"00070698000111",2018-03-29,177233,834408,1695912,1941173,3637085,1625803,1176874,NA,0.212405681632966,0.0487294083036278,3.35888078733665,0.770583310535772,0.0665203040346871,4.35888078733665,NA,139479,55979,149069,61058,-65569,2017-01-01,14451,"CEBR3",-0.835619568824768,-0.252251568824768,0.583368,-0.253514677286148,2.19654132271385,2.450056
"92","CIA ENERGETICA DE BRASILIA",2017-12-31,"00070698000111",2018-03-29,177233,834408,1695912,1941173,3637085,1625803,1176874,NA,0.212405681632966,0.0487294083036278,3.35888078733665,0.770583310535772,0.0665203040346871,4.35888078733665,NA,139479,55979,149069,61058,-65569,2017-01-01,14451,"CEBR6",-1.00183761119843,-0.110308611198425,0.891529,-0.253514677286148,2.19654132271385,2.450056
"93","CIA ENERGETICA DE BRASILIA",2017-12-31,"00070698000111",2018-03-29,177233,834408,1695912,1941173,3637085,1625803,1176874,NA,0.212405681632966,0.0487294083036278,3.35888078733665,0.770583310535772,0.0665203040346871,4.35888078733665,NA,139479,55979,149069,61058,-65569,2017-01-01,14451,"CEBR5",-0.225253015756607,1.43954998424339,1.664803,-0.253514677286148,2.19654132271385,2.450056
"94","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2018-12-31,"00070698000111",2019-03-29,115710,792570,1842353,1899318,3741671,1928843,1020258,NA,0.145993413830955,0.0309246857887826,3.72093442850474,0.788177528168564,0.0631685682680278,4.72093442850474,NA,313097,277917,91931,-113051,-56751,2018-01-01,14451,"CEBR3",-1.2706583738327,-0.650514373832703,0.620144,-1.25378310680389,9.0488728931961,10.302656
"95","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2018-12-31,"00070698000111",2019-03-29,115710,792570,1842353,1899318,3741671,1928843,1020258,NA,0.145993413830955,0.0309246857887826,3.72093442850474,0.788177528168564,0.0631685682680278,4.72093442850474,NA,313097,277917,91931,-113051,-56751,2018-01-01,14451,"CEBR6",-1.25260579586029,-0.320622795860291,0.931983,-1.25378310680389,9.0488728931961,10.302656
"96","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2018-12-31,"00070698000111",2019-03-29,115710,792570,1842353,1899318,3741671,1928843,1020258,NA,0.145993413830955,0.0309246857887826,3.72093442850474,0.788177528168564,0.0631685682680278,4.72093442850474,NA,313097,277917,91931,-113051,-56751,2018-01-01,14451,"CEBR5",-0.244460582733154,2.20559541726685,2.450056,-1.25378310680389,9.0488728931961,10.302656
"97","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2019-12-31,"00070698000111",2020-03-31,114738,1000675,1740536,1946819,3687355,1568080,1118600,NA,0.114660604092238,0.0311166133990354,2.68486771429285,0.728619837254617,0.0368448386445026,3.68486771429285,NA,86337,72568,22317,14798,-8548,2019-01-01,14451,"CEBR6",-2.31846570968628,-1.28008270968628,1.038383,-3.29717373847961,10.9317462615204,14.22892
"98","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2019-12-31,"00070698000111",2020-03-31,114738,1000675,1740536,1946819,3687355,1568080,1118600,NA,0.114660604092238,0.0311166133990354,2.68486771429285,0.728619837254617,0.0368448386445026,3.68486771429285,NA,86337,72568,22317,14798,-8548,2019-01-01,14451,"CEBR3",-1.76094913482666,-1.04420513482666,0.716744,-3.29717373847961,10.9317462615204,14.22892
"99","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2019-12-31,"00070698000111",2020-03-31,114738,1000675,1740536,1946819,3687355,1568080,1118600,NA,0.114660604092238,0.0311166133990354,2.68486771429285,0.728619837254617,0.0368448386445026,3.68486771429285,NA,86337,72568,22317,14798,-8548,2019-01-01,14451,"CEBR5",-2.56384515762329,7.73881084237671,10.302656,-3.29717373847961,10.9317462615204,14.22892
"100","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2020-12-31,"00070698000111",2021-03-31,107348,900825,3318072,515720,3833792,2844635,88332,NA,0.11916631976244,0.0280004757691601,3.25586767685177,0.765030288549822,0.0342556403685959,4.25586767685177,NA,91622,90696,9255,500,-8329,2020-01-01,14451,"CEBR3",-7.25265169143677,-4.53413469143677,2.718517,-10.0626564025879,12.3319565974121,22.394613
"101","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2020-12-31,"00070698000111",2021-03-31,107348,900825,3318072,515720,3833792,2844635,88332,NA,0.11916631976244,0.0280004757691601,3.25586767685177,0.765030288549822,0.0342556403685959,4.25586767685177,NA,91622,90696,9255,500,-8329,2020-01-01,14451,"CEBR5",-8.90555953979492,6.10861346020508,15.014173,-10.0626564025879,12.3319565974121,22.394613
"102","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2020-12-31,"00070698000111",2021-03-31,107348,900825,3318072,515720,3833792,2844635,88332,NA,0.11916631976244,0.0280004757691601,3.25586767685177,0.765030288549822,0.0342556403685959,4.25586767685177,NA,91622,90696,9255,500,-8329,2020-01-01,14451,"CEBR6",-9.89535427093506,-6.65502127093506,3.240333,-10.0626564025879,12.3319565974121,22.394613
"103","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2021-12-31,"00070698000111",2022-03-31,1303153,1058221,959013,555373,1514386,441502,14663,NA,1.23145637820455,0.860515746976002,0.43106780152728,0.301221088942978,1.24090225345454,1.43106780152728,NA,676461,631028,55366,53003,-9933,2021-01-01,14451,"CEBR3",11.8624820709229,91.4604470709229,79.597965,12.264476776123,95.404233776123,83.139757
"104","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2021-12-31,"00070698000111",2022-03-31,1303153,1058221,959013,555373,1514386,441502,14663,NA,1.23145637820455,0.860515746976002,0.43106780152728,0.301221088942978,1.24090225345454,1.43106780152728,NA,676461,631028,55366,53003,-9933,2021-01-01,14451,"CEBR5",12.1848602294922,104.078481229492,91.893621,12.264476776123,95.404233776123,83.139757
"105","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2021-12-31,"00070698000111",2022-03-31,1303153,1058221,959013,555373,1514386,441502,14663,NA,1.23145637820455,0.860515746976002,0.43106780152728,0.301221088942978,1.24090225345454,1.43106780152728,NA,676461,631028,55366,53003,-9933,2021-01-01,14451,"CEBR6",11.651460647583,99.459193647583,87.807733,12.264476776123,95.404233776123,83.139757
"106","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2022-12-31,"00070698000111",2023-03-31,274076,1226957,817870,618957,1436827,177013,32857,NA,0.223378651411582,0.190750869798521,0.171049189172889,0.146064905517505,0.197921531262984,1.17104918917289,NA,184613,112575,81818,80489,-9780,2022-01-01,14451,"CEBR3",10.8888673782349,94.0286243782349,83.139757,12.3355140686035,96.9666410686035,84.631127
"107","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2022-12-31,"00070698000111",2023-03-31,274076,1226957,817870,618957,1436827,177013,32857,NA,0.223378651411582,0.190750869798521,0.171049189172889,0.146064905517505,0.197921531262984,1.17104918917289,NA,184613,112575,81818,80489,-9780,2022-01-01,14451,"CEBR6",10.994255065918,102.697960065918,91.703705,12.3355140686035,96.9666410686035,84.631127
"108","COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB",2022-12-31,"00070698000111",2023-03-31,274076,1226957,817870,618957,1436827,177013,32857,NA,0.223378651411582,0.190750869798521,0.171049189172889,0.146064905517505,0.197921531262984,1.17104918917289,NA,184613,112575,81818,80489,-9780,2022-01-01,14451,"CEBR5",10.7585649490356,106.193977949036,95.435413,12.3355140686035,96.9666410686035,84.631127
"109","ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2021-12-31,"00242184000104",2022-03-31,58064,1112697,1897148,1384339,3281487,311413,1857377,NA,0.0521831190342025,0.0176944171956189,1.94912900816664,0.660916834349793,0.0394458365978594,2.94912900816664,NA,94083,121005,27692,-39852,-54614,2021-01-01,26069,"ARML3",18.3424396514893,18.4097026514893,0.067263,11.424409866333,11.681160866333,0.256751
"110","ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2022-12-31,"00242184000104",2023-03-31,148592,1158521,1290609,2440366,3730975,393050,2179404,NA,0.128260083330384,0.0398265868841255,2.22046385002948,0.689485724240983,0.0858523576276979,3.22046385002948,NA,408489,418681,126974,-152322,-137166,2022-01-01,26069,"ARML3",11.3650321960449,11.8390401960449,0.474008,14.9239568710327,15.4327138710327,0.508757
"111","TELEC BRASILEIRAS S.A. TELEBRAS",2014-12-31,"00336701000104",2015-03-31,-117358,1846,389049,1444493,1833542,469744,1361952,NA,-63.5742145178765,-0.0640061694796192,992.251354279523,0.99899320550061,-0.0280342637365274,993.251354279523,NA,-51402,13118,0,-65956,-64520,2014-01-01,11258,"TELB4",10.615740776062,10.615740776062,0,13.4592428207397,13.4592428207397,0
"112","TELEC BRASILEIRAS S.A. TELEBRAS",2014-12-31,"00336701000104",2015-03-31,-117358,1846,389049,1444493,1833542,469744,1361952,NA,-63.5742145178765,-0.0640061694796192,992.251354279523,0.99899320550061,-0.0280342637365274,993.251354279523,NA,-51402,13118,0,-65956,-64520,2014-01-01,11258,"TELB3",12.520848274231,12.520848274231,0,13.4592428207397,13.4592428207397,0
"113","TELEC BRASILEIRAS S.A. TELEBRAS",2015-12-31,"00336701000104",2016-03-31,-235633,-218758,443670,2110859,2554529,382673,2390614,NA,1.07714003602154,-0.0922412703085383,-12.6774197972188,1.08563535587187,-0.0655420235980879,-11.6774197972188,NA,-150846,-102873,16583,-68204,-64556,2015-01-01,11258,"TELB4",11.4687919616699,11.4687919616699,0,11.4476318359375,11.4476318359375,0
"114","TELEC BRASILEIRAS S.A. TELEBRAS",2015-12-31,"00336701000104",2016-03-31,-235633,-218758,443670,2110859,2554529,382673,2390614,NA,1.07714003602154,-0.0922412703085383,-12.6774197972188,1.08563535587187,-0.0655420235980879,-11.6774197972188,NA,-150846,-102873,16583,-68204,-64556,2015-01-01,11258,"TELB3",18.8707065582275,18.8707065582275,0,11.4476318359375,11.4476318359375,0
"115","TELEC BRASILEIRAS S.A. TELEBRAS",2016-12-31,"00336701000104",2017-03-31,-270883,-500103,442716,2617212,3059928,97490,3462541,NA,0.541654419189647,-0.088525939172425,-7.11859556931272,1.16343619849879,-0.0633789422496216,-6.11859556931272,NA,-183233,-147256,10800,-76899,-46777,2016-01-01,11258,"TELB3",41.229362487793,41.229362487793,0,27.2123146057129,27.2123146057129,0
"116","TELEC BRASILEIRAS S.A. TELEBRAS",2016-12-31,"00336701000104",2017-03-31,-270883,-500103,442716,2617212,3059928,97490,3462541,NA,0.541654419189647,-0.088525939172425,-7.11859556931272,1.16343619849879,-0.0633789422496216,-6.11859556931272,NA,-183233,-147256,10800,-76899,-46777,2016-01-01,11258,"TELB4",37.7806663513184,37.7806663513184,0,27.2123146057129,27.2123146057129,0
"117","ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.",2017-12-31,"00359742000108",2018-03-29,4065,-4066,5236,0,5236,530,8772,NA,-0.999754058042302,0.776355996944232,-2.28775209050664,1.77654698242934,-0.209702062643239,-1.28775209050664,NA,9623,-2370,11993,5799,0,2017-01-01,15423,"ATOM3",1.93815529346466,1.93815529346466,0,1.6559716463089,1.6559716463089,0
